step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J21_stopped,J21_accumulated_waiting_time,J21_average_speed,J31_stopped,J31_accumulated_waiting_time,J31_average_speed,J32_stopped,J32_accumulated_waiting_time,J32_average_speed,J44_stopped,J44_accumulated_waiting_time,J44_average_speed,J46_stopped,J46_accumulated_waiting_time,J46_average_speed,J47_stopped,J47_accumulated_waiting_time,J47_average_speed,J50_stopped,J50_accumulated_waiting_time,J50_average_speed,J51_stopped,J51_accumulated_waiting_time,J51_average_speed,J52_stopped,J52_accumulated_waiting_time,J52_average_speed,J53_stopped,J53_accumulated_waiting_time,J53_average_speed,J54_stopped,J54_accumulated_waiting_time,J54_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
190.0,3,9.0,0.5,10.198416119746643,0,0.0,0.9593132108380595,1,0.0,0.4773363210218913,0,0.0,0.9052775387900008,1,0.0,0.4739399481919984,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
195.0,0,0.0,0.0,10.746321033964435,0,0.0,1.0,0,0.0,0.5910578048940678,0,0.0,1.0,0,0.0,0.5190718014961991,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9719722287041763,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,10.768447246304255,0,0.0,0.9289910054018317,0,0.0,0.1885650646598362,0,0.0,1.0,0,0.0,0.5260490616230179,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
205.0,0,0.0,0.0,11.680646709291455,0,0.0,1.0,0,0.0,0.8570891354890187,0,0.0,1.0,0,0.0,0.8252262683013505,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8488773075523622,0,0.0,1.0,0,0.0
210.0,0,0.0,0.0,10.866425923488174,0,0.0,0.9735037850552415,0,0.0,0.22015887949318336,0,0.0,1.0,0,0.0,0.605308781572174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
215.0,0,0.0,0.0,12.454217500875782,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9389985459177553,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
220.0,0,0.0,0.0,12.381779035194068,0,0.0,0.9037718194093359,0,0.0,0.477685987270267,0,0.0,1.0,0,0.0,0.5042407391174135,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9862423151603235,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
225.0,1,0.0,0.0,10.5351245369965,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9150983304058924,0,0.0,0.9581756450919183,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
230.0,0,0.0,0.0,11.419015717534363,0,0.0,1.0,0,0.0,0.4214229988597803,0,0.0,1.0,0,0.0,0.6169594855884263,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9796733332578748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
235.0,4,1.0,0.06666666666666667,8.823169963595143,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9143498142405848,1,0.0,0.4858347434141822,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
240.0,0,0.0,0.0,10.473954403501244,0,0.0,0.9162351786547577,0,0.0,0.6491274518676575,0,0.0,1.0,0,0.0,0.7874978438066847,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9727884060051578,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
245.0,1,0.0,0.0,9.814530339926112,0,0.0,1.0,0,0.0,0.15397418313881056,0,0.0,1.0,0,0.0,0.5303560105932104,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
250.0,0,0.0,0.0,11.254731987820662,0,0.0,0.9697742339575874,0,0.0,0.8487327403215711,0,0.0,1.0,0,0.0,0.8428696434654023,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
255.0,1,5.0,0.3125,8.616287572133412,0,0.0,1.0,0,0.0,0.3074174828200759,0,0.0,1.0,0,0.0,0.59963541092225,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9487492935506529,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
260.0,1,10.0,0.7692307692307693,11.469742795333836,0,0.0,0.8800030426688052,0,0.0,0.9547942750131267,0,0.0,1.0,0,0.0,0.9058132561594688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,10.552131306109759,0,0.0,1.0,0,0.0,0.5086098679074528,0,0.0,1.0,0,0.0,0.7197454015286724,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
270.0,0,0.0,0.0,10.758767343056368,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9619562257736969,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
275.0,1,0.0,0.0,9.899642651677656,0,0.0,0.9959005323068988,0,0.0,0.4460719899500008,0,0.0,1.0,0,0.0,0.7510027049565264,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9176686567868912,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
280.0,3,0.0,0.0,9.930832861637548,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9475764867021487,1,0.0,0.4531064815385999,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
285.0,1,2.0,0.125,11.064127668403176,0,0.0,1.0,0,0.0,0.6653298788547417,0,0.0,1.0,0,0.0,0.667913041280705,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9836982923170445,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
290.0,0,0.0,0.0,9.92775220635059,0,0.0,0.8976337211014246,0,0.0,0.12985536214125085,0,0.0,1.0,0,0.0,0.549839988265612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9166910229113204,0,0.0,0.9653921407527202,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
295.0,0,0.0,0.0,11.94605746710119,0,0.0,0.9427829929829923,0,0.0,0.8157643741374496,0,0.0,1.0,0,0.0,0.9486927177191247,0,0.0,1.0,0,0.0,1.0,0,0.0,0.904221911102237,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
300.0,0,0.0,0.0,10.918247001001046,0,0.0,1.0,0,0.0,0.27647479220635973,0,0.0,1.0,0,0.0,0.6476196417842148,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9246927108975991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
305.0,0,0.0,0.0,11.043842150145865,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8986718641780342,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,11.047056688124469,0,0.0,0.7325773428508086,0,0.0,0.3650446115901342,0,0.0,1.0,0,0.0,0.6972349036125493,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9173824990050928,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
315.0,0,0.0,0.0,12.613075137832029,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9483620067328317,0,0.0,0.932723933515399,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,10.657708966164986,0,0.0,1.0,0,0.0,0.5771254629598275,0,0.0,1.0,0,0.0,0.5157358999182569,0,0.0,1.0,0,0.0,1.0,0,0.0,0.933178747843249,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
325.0,3,0.0,0.0,9.848964107601093,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9834728387420153,1,0.0,0.49130393627336993,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9243269889768101,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
330.0,0,0.0,0.0,12.15309625941538,0,0.0,0.9583308650762945,0,0.0,0.6686780855913912,0,0.0,1.0,0,0.0,0.6645332665041714,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
335.0,0,0.0,0.0,10.582391958844438,0,0.0,1.0,0,0.0,0.13622411423279498,0,0.0,0.931805731486179,0,0.0,0.5388059761530004,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9813733778897962,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
340.0,1,0.0,0.0,11.557993332691115,0,0.0,0.9342737071739652,0,0.0,0.9011264876256745,0,0.0,1.0,0,0.0,0.7804930655991763,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
345.0,0,0.0,0.0,10.724375069920818,0,0.0,0.8161961453483096,0,0.0,0.3064885611270051,0,0.0,1.0,0,0.0,0.6256047268612428,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657348518953045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
350.0,0,0.0,0.0,12.166330912749627,0,0.0,1.0,0,0.0,0.9360894732144496,0,0.0,1.0,0,0.0,0.9209915597168872,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9256275666971081,0,0.0,0.9409333044725322,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
355.0,0,0.0,0.0,10.431264084206655,0,0.0,1.0,0,0.0,0.4562837936469189,0,0.0,1.0,0,0.0,0.4177134770831228,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8362862954301723,0,0.0,1.0,0,0.0
360.0,0,0.0,0.0,12.734689805329529,0,0.0,0.9905424315744105,0,0.0,1.0,0,0.0,0.9802947350819604,0,0.0,0.9270164020369495,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
365.0,0,0.0,0.0,9.894196730947185,0,0.0,1.0,0,0.0,0.4882901413137993,0,0.0,1.0,0,0.0,0.5336160051619196,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
370.0,2,0.0,0.0,10.286252274052023,0,0.0,0.9155243478884565,1,0.0,0.0,0,0.0,0.8117636991132811,1,0.0,0.4644212067738991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9692647496393576,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
375.0,1,2.0,0.13333333333333333,10.298028749167175,0,0.0,0.889319882776234,0,0.0,0.6738434403588894,0,0.0,1.0,0,0.0,0.6531224163008386,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
380.0,0,0.0,0.0,10.369235395971023,0,0.0,0.9899953949109109,0,0.0,0.1366526390187885,0,0.0,0.9819238591301639,0,0.0,0.5735487526980061,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9442666789681029,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
385.0,0,0.0,0.0,11.744228832928776,0,0.0,1.0,0,0.0,0.9415965766828719,0,0.0,1.0,0,0.0,0.914084663648859,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8896822901566747,0,0.0,1.0,0,0.0
390.0,0,0.0,0.0,10.25736074811896,0,0.0,0.9178102593251304,0,0.0,0.3192875532456044,0,0.0,1.0,0,0.0,0.6271800956812852,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9390274937960954,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
395.0,0,0.0,0.0,10.986100117287922,0,0.0,1.0,0,0.0,0.9403290993685324,0,0.0,1.0,0,0.0,0.9309277071583838,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
400.0,1,4.0,0.2857142857142857,10.198623880415102,0,0.0,1.0,0,0.0,0.4657774973472848,0,0.0,1.0,0,0.0,0.4079340507434097,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9264105427141079,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
