step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J21_stopped,J21_accumulated_waiting_time,J21_average_speed,J31_stopped,J31_accumulated_waiting_time,J31_average_speed,J32_stopped,J32_accumulated_waiting_time,J32_average_speed,J44_stopped,J44_accumulated_waiting_time,J44_average_speed,J46_stopped,J46_accumulated_waiting_time,J46_average_speed,J47_stopped,J47_accumulated_waiting_time,J47_average_speed,J50_stopped,J50_accumulated_waiting_time,J50_average_speed,J51_stopped,J51_accumulated_waiting_time,J51_average_speed,J52_stopped,J52_accumulated_waiting_time,J52_average_speed,J53_stopped,J53_accumulated_waiting_time,J53_average_speed,J54_stopped,J54_accumulated_waiting_time,J54_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
90.0,0,0.0,0.0,11.98280184644821,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9514960898004838,0,0.0,0.9947750258054339,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.95351498622813,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
95.0,1,0.0,0.0,10.243030050698902,0,0.0,1.0,0,0.0,0.48514936346253607,0,0.0,1.0,0,0.0,0.5638085306885652,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
100.0,3,0.0,0.0,9.06959667345643,0,0.0,0.953496305100452,1,0.0,0.0,0,0.0,0.9911224105977627,1,0.0,0.46804554592638287,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
105.0,2,6.0,0.4,9.63326166626069,0,0.0,0.9506613723929904,0,0.0,0.6379704334599263,0,0.0,1.0,0,0.0,0.6727834075885227,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9164771986820172,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
110.0,3,19.0,1.1875,8.335024143376305,0,0.0,0.9115793842905053,0,0.0,0.11076473055347463,0,0.0,0.9650351646786193,0,0.0,0.5440275884766934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9791970615164347,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
115.0,3,34.0,2.2666666666666666,9.495891985708539,0,0.0,0.8632232252657187,0,0.0,0.8967444540853055,0,0.0,1.0,0,0.0,0.889983491731296,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
120.0,1,17.0,1.0625,9.993871993084007,0,0.0,1.0,0,0.0,0.28098710266801513,0,0.0,1.0,0,0.0,0.5988998316324954,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,14.0,0.6569202940999721,0,14.0
125.0,1,22.0,1.4666666666666666,10.631462397922792,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9473356695793209,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
130.0,1,27.0,1.6875,10.36455500124616,0,0.0,0.8517036561268703,0,0.0,0.3998631526732146,0,0.0,1.0,0,0.0,0.36407023084548984,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
135.0,1,32.0,2.2857142857142856,10.791991317626612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9637756495692591,0,0.0,0.9290795292547924,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9967483059080599,0,0.0,0.9601096346195577,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
140.0,1,37.0,2.3125,11.122525162557283,0,0.0,0.9590987132258091,0,0.0,0.6008850393949141,0,0.0,1.0,0,0.0,0.5595011168234381,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
145.0,4,42.0,2.4705882352941178,8.875503915229084,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9727129513851049,1,0.0,0.4584979505843105,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
150.0,1,47.0,3.357142857142857,10.928995284807854,0,0.0,0.9056959439583903,0,0.0,0.7394292875342277,0,0.0,1.0,0,0.0,0.7985848405725672,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
