step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J21_stopped,J21_accumulated_waiting_time,J21_average_speed,J31_stopped,J31_accumulated_waiting_time,J31_average_speed,J32_stopped,J32_accumulated_waiting_time,J32_average_speed,J44_stopped,J44_accumulated_waiting_time,J44_average_speed,J46_stopped,J46_accumulated_waiting_time,J46_average_speed,J47_stopped,J47_accumulated_waiting_time,J47_average_speed,J50_stopped,J50_accumulated_waiting_time,J50_average_speed,J51_stopped,J51_accumulated_waiting_time,J51_average_speed,J52_stopped,J52_accumulated_waiting_time,J52_average_speed,J53_stopped,J53_accumulated_waiting_time,J53_average_speed,J54_stopped,J54_accumulated_waiting_time,J54_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
70.0,0,0.0,0.0,12.602458490092486,0,0.0,0.9414049604822345,0,0.0,0.843864573079362,0,0.0,1.0,0,0.0,0.8550981308434649,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
75.0,1,3.0,0.2,9.369500053518632,0,0.0,1.0,0,0.0,0.2801411492472573,0,0.0,1.0,0,0.0,0.5785373561919986,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
80.0,1,8.0,0.6666666666666666,11.49625377342583,0,0.0,0.8989336283729097,0,0.0,0.9292760190753442,0,0.0,1.0,0,0.0,0.8830323720583102,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
85.0,1,13.0,1.0,9.756028132953675,0,0.0,1.0,0,0.0,0.42836376986659136,0,0.0,1.0,0,0.0,0.7563386797607622,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
90.0,1,18.0,1.3846153846153846,10.45580209142392,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9359858088467685,0,0.0,0.9039183217158449,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9756347226039584,0,0.0,1.0,0,0.0,1.0,0,0.0
95.0,1,0.0,0.0,10.543053870840144,0,0.0,0.9072218263773267,0,0.0,0.49171122328533845,0,0.0,1.0,0,0.0,0.49307917190587497,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
100.0,3,0.0,0.0,9.858127385545695,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9383380424256124,1,0.0,0.4732279430128688,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9075055053147867,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
105.0,2,6.0,0.42857142857142855,9.342870624687729,0,0.0,0.9231171237278303,0,0.0,0.7425688115540624,0,0.0,1.0,0,0.0,0.7719919836397412,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9786578247075861,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
110.0,3,19.0,1.1176470588235294,8.32510916043988,0,0.0,0.9274730613667794,0,0.0,0.10603939990845986,0,0.0,1.0,0,0.0,0.5570279249089775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9311402515885363,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
115.0,3,34.0,2.125,9.25771920982487,0,0.0,0.7465179023914296,0,0.0,0.8535329581988728,0,0.0,1.0,0,0.0,0.8105723649135942,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9383380424256124,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
120.0,1,16.0,1.0,9.665802104276349,0,0.0,1.0,0,0.0,0.21592582681681208,0,0.0,1.0,0,0.0,0.6331956350730876,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
125.0,1,21.0,1.3125,9.733019777734096,0,0.0,1.0,0,0.0,0.9960667635012234,0,0.0,1.0,0,0.0,0.9727231034911399,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
130.0,1,26.0,1.5294117647058822,10.826790155446718,0,0.0,0.9297821676409971,0,0.0,0.3833471205112871,0,0.0,1.0,0,0.0,0.361814091860624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
135.0,1,31.0,2.2142857142857144,11.237855389919384,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9882108381826067,0,0.0,0.9335263806554117,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9023071482481384,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
140.0,1,36.0,2.4,10.865397454423478,0,0.0,0.9824623498258005,0,0.0,0.4976579814394341,0,0.0,1.0,0,0.0,0.5562494999554154,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980911232721072,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
145.0,5,42.0,2.3333333333333335,9.09875814484197,0,0.0,0.9125343614265545,1,0.0,0.0,0,0.0,0.9204776110531283,1,0.0,0.45530441226666885,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
150.0,2,52.0,3.466666666666667,10.616052146159543,0,0.0,1.0,0,0.0,0.8543184276833452,0,0.0,1.0,0,0.0,0.5379858573089386,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
155.0,0,0.0,0.0,9.35203640316606,0,0.0,1.0,0,0.0,0.15823361784687345,0,0.0,1.0,0,0.0,0.5681267053591036,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9175525449845897,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
160.0,1,0.0,0.0,11.022379262182085,0,0.0,1.0,0,0.0,0.9786567354882267,0,0.0,1.0,0,0.0,0.8843051004334562,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
165.0,0,0.0,0.0,10.412596408875093,0,0.0,0.8907446003440123,0,0.0,0.20428827001396263,0,0.0,1.0,0,0.0,0.6478179775125747,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
170.0,0,0.0,0.0,11.008283870563929,0,0.0,1.0,0,0.0,0.7192966967253038,0,0.0,1.0,0,0.0,0.9616368200013546,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9621783257103048,0,0.0,0.9097619939538899,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
175.0,0,0.0,0.0,10.038599696081084,0,0.0,1.0,0,0.0,0.41719966493026794,0,0.0,1.0,0,0.0,0.6893897438655237,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
180.0,0,0.0,0.0,12.265681824626316,0,0.0,0.948288570230713,0,0.0,1.0,0,0.0,0.9567597261102161,0,0.0,0.9633900307168327,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9374845877552272,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
185.0,1,4.0,0.23529411764705882,9.54888649504564,0,0.0,1.0,0,0.0,0.3572082551981388,0,0.0,1.0,0,0.0,0.5700443131550051,0,0.0,1.0,0,0.0,1.0,0,0.0,0.89542218617498,0,0.0,0.8994487356855583,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
190.0,3,9.0,0.5,9.91491069185494,0,0.0,0.9054304916045249,1,0.0,0.4692185855859003,0,0.0,0.9437832690279296,1,0.0,0.4530443393102619,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
195.0,2,16.0,1.0,9.782143707368851,0,0.0,1.0,0,0.0,0.9848136327817836,0,0.0,1.0,0,0.0,0.7802071236639853,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9201060647531967,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
200.0,0,0.0,0.0,8.796109116007274,0,0.0,0.9363857685796092,0,0.0,0.10666798259944324,0,0.0,0.9800638262204353,0,0.0,0.5090294934132068,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
205.0,0,0.0,0.0,11.354698891619222,0,0.0,0.9786611701913154,0,0.0,0.9044067369103852,0,0.0,1.0,0,0.0,0.6331544032792136,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
210.0,0,0.0,0.0,10.384318992203788,0,0.0,0.9957432738523665,0,0.0,0.2759594999540603,0,0.0,1.0,0,0.0,0.6296706426925234,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
215.0,0,0.0,0.0,10.154886148006346,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8735062285198169,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
220.0,0,0.0,0.0,11.110255097912415,0,0.0,0.9738374562777664,0,0.0,0.41281849758510153,0,0.0,1.0,0,0.0,0.3605031374237225,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5873637433835397,0,0.0,1.0,0,0.0,1.0,0,0.0
225.0,1,0.0,0.0,11.287079947865783,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9784607392507727,0,0.0,0.9990601756119456,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
230.0,0,0.0,0.0,12.419304478726364,0,0.0,1.0,0,0.0,0.56961552241304,0,0.0,1.0,0,0.0,0.5439685421838413,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9313805818615749,0,0.0,0.9320370646196113,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
235.0,4,1.0,0.07142857142857142,8.431032377148583,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9226640597611506,1,0.0,0.47290833989196485,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9134526039989759,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
240.0,0,0.0,0.0,10.98699271744891,0,0.0,0.9562236596855918,0,0.0,0.8229962221653991,0,0.0,1.0,0,0.0,0.9860630505312206,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9391954667456349,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
245.0,1,0.0,0.0,9.347679193050087,0,0.0,1.0,0,0.0,0.14250182926178,0,0.0,1.0,0,0.0,0.515063507946947,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
250.0,0,0.0,0.0,11.495145442457398,0,0.0,0.9426499590700077,0,0.0,0.9476838589248883,0,0.0,1.0,0,0.0,0.7786840954976934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
255.0,0,0.0,0.0,9.68344825812,0,0.0,1.0,0,0.0,0.28221332824251116,0,0.0,0.9038809941286802,0,0.0,0.6305773128296985,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
260.0,0,0.0,0.0,11.89137466329585,0,0.0,0.9999113024093452,0,0.0,1.0,0,0.0,1.0,0,0.0,0.961438454946303,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
265.0,0,0.0,0.0,10.035890020818158,0,0.0,1.0,0,0.0,0.522149525311694,0,0.0,1.0,0,0.0,0.6750336024789122,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8001281063090315,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
270.0,0,0.0,0.0,10.906450219288075,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9126072391196598,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
275.0,1,0.0,0.0,9.778957170756453,0,0.0,0.9219579250820403,0,0.0,0.506831471391748,0,0.0,1.0,0,0.0,0.5695230044654809,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9498221943567298,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
280.0,3,0.0,0.0,9.862486697678666,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9482485768588883,1,0.0,0.4752376198603251,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
285.0,1,1.0,0.0625,10.678935686285802,0,0.0,0.9515197652047729,0,0.0,0.7698109736019824,0,0.0,1.0,0,0.0,0.6419714883272035,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9338272912103031,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
290.0,1,6.0,0.375,9.859896726791543,0,0.0,0.9796969973965457,0,0.0,0.1234228691614977,0,0.0,1.0,0,0.0,0.5581973783701194,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9288682750335101,0,0.0,0.9613274724955068,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
295.0,1,11.0,0.7857142857142857,10.974994812129994,0,0.0,1.0,0,0.0,0.8758842867299631,0,0.0,1.0,0,0.0,0.8326975116961458,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
300.0,1,16.0,1.1428571428571428,10.379461689958669,0,0.0,0.947209488462871,0,0.0,0.32153677887922844,0,0.0,1.0,0,0.0,0.6696184856585665,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
305.0,1,21.0,1.4,9.610858340164912,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9338205590963291,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
310.0,0,0.0,0.0,10.463109854428922,0,0.0,0.9752750565733497,0,0.0,0.31323742240067887,0,0.0,1.0,0,0.0,0.6046781304806278,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9335431729609746,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
315.0,0,0.0,0.0,11.27298993840059,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693223793379783,0,0.0,0.8734677029965816,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9130222902407314,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
320.0,0,0.0,0.0,10.838784546612747,0,0.0,0.9719428659062254,0,0.0,0.44978029735369085,0,0.0,1.0,0,0.0,0.5491027623034529,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9796318466380871,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
325.0,3,0.0,0.0,9.428798342549927,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9279807406505567,1,0.0,0.4655405131976781,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
330.0,0,0.0,0.0,11.906017834570335,0,0.0,0.9986411176401564,0,0.0,0.8191922556146123,0,0.0,1.0,0,0.0,0.6701612276732268,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
335.0,0,0.0,0.0,9.774904604285677,0,0.0,0.9385455721284409,0,0.0,0.0960608433874021,0,0.0,1.0,0,0.0,0.549810662101311,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9420892963320278,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
340.0,1,0.0,0.0,10.907124991325542,0,0.0,0.9721083182605272,0,0.0,0.8320569887043611,0,0.0,1.0,0,0.0,0.8187871692385555,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
345.0,0,0.0,0.0,10.077393400117653,0,0.0,0.9723230767462282,0,0.0,0.2929386929082376,0,0.0,1.0,0,0.0,0.6144505422679014,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
350.0,0,0.0,0.0,12.418924130576983,0,0.0,1.0,0,0.0,0.9615104548252124,0,0.0,1.0,0,0.0,0.9031870807920563,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9833901298434248,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
355.0,0,0.0,0.0,9.95350127517559,0,0.0,1.0,0,0.0,0.43097694526629626,0,0.0,1.0,0,0.0,0.3522254711011493,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9945821776057207,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
360.0,0,0.0,0.0,11.585584757468059,0,0.0,0.9738966306784441,0,0.0,1.0,0,0.0,0.9220106089419707,0,0.0,0.9331942102241528,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
365.0,0,0.0,0.0,10.5994081086696,0,0.0,1.0,0,0.0,0.48553040588466806,0,0.0,1.0,0,0.0,0.5405793980476851,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6110654323629586,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
370.0,2,0.0,0.0,10.57802486283476,0,0.0,0.9649175816055543,1,0.0,0.0,0,0.0,0.9239948850849237,1,0.0,0.47284430844754355,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
375.0,1,1.0,0.0625,10.793461866510938,0,0.0,1.0,0,0.0,0.8410705946789832,0,0.0,1.0,0,0.0,0.7521783221237137,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9802596707542061,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
380.0,0,0.0,0.0,9.97393775736218,0,0.0,0.9934856476000757,0,0.0,0.11442022500547064,0,0.0,0.8984232396914701,0,0.0,0.5257312040273958,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
385.0,0,0.0,0.0,10.669091958613814,0,0.0,1.0,0,0.0,0.779879150873628,0,0.0,1.0,0,0.0,0.8334979899385458,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7817896523423566,0,0.0,1.0,0,0.0,0.8661405258162119,0,0.0,1.0,0,0.0
390.0,0,0.0,0.0,10.004297890014215,0,0.0,0.9724038058645618,0,0.0,0.2602853083270768,0,0.0,1.0,0,0.0,0.6341061888725452,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
395.0,0,0.0,0.0,11.354635343745954,0,0.0,0.8997402209778423,0,0.0,0.9822876104149272,0,0.0,1.0,0,0.0,0.9617373878859707,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
400.0,1,3.0,0.21428571428571427,9.927211698675775,0,0.0,1.0,0,0.0,0.3595719395426395,0,0.0,1.0,0,0.0,0.6556422383841365,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657804848269744,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
405.0,2,8.0,0.6153846153846154,10.224150622590336,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9608748667751216,0,0.0,0.9250531125072244,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
410.0,0,0.0,0.0,11.088666831875786,0,0.0,1.0,0,0.0,0.4470083028186466,0,0.0,1.0,0,0.0,0.621108497548709,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9869759863948039,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
415.0,3,0.0,0.0,9.655798945619244,0,0.0,1.0,1,0.0,0.0,0,0.0,0.9478958433001665,1,0.0,0.4730015377299364,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9387669228352358,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,0.0
420.0,0,0.0,0.0,11.446713595037037,0,0.0,0.9710082303537478,0,0.0,0.6400501799432712,0,0.0,1.0,0,0.0,0.8136837507514538,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
425.0,1,0.0,0.0,9.836637685902335,0,0.0,0.9963620992402435,0,0.0,0.11433917465655606,0,0.0,1.0,0,0.0,0.5225440156860182,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
